Word,"CONTROL_SOBOLEVSKY","KIREEVSKY","PESENNIKI","RUSCORPORA","RUSSKIE_PESNI","SOBOLEVSKY"
"щечка",0.0041725778,0.0088413776,0.0146591742,0.0013380576,0.0072313116,0.0043941096
"блин",0.0041725778,0.0112526625,0,0.0008563568,0,0.0066866885
"возрастать",0,0,0,0.0033719051,0.0018078279,0.0003820965
"волшебница",0,0,0,0.003532472,0,0
"выезжать",0,0.0048225696,0,0.0020873698,0.0036156558,0.0036299166
"гетман",0,0,0,0.0025155482,0.0018078279,0.0034388684
"дерзновенный",0,0,0,0.003532472,0,0
"диван",0,0,0,0.0028902043,0,0.0022925789
"домна",0,0,0,0.0001605669,0,0.0120360393
"запрягать",0.0208628891,0.008037616,0,0.0007493122,0.0036156558,0.0066866885
"застреливать",0.0250354669,0.0184865169,0.0048863914,0.0002676115,0.0018078279,0.0057314473
"засыхать",0.0083451556,0.008037616,0,0.0018197583,0.0144626232,0.0022925789
"королевичный",0,0,0,0,0,0.0126091841
"крикнуть",0.0041725778,0,0,0.0027831597,0.0036156558,0.0021015307
"люба",0,0.0048225696,0,0.0017127137,0,0.0053493508
"монарх",0,0,0,0.003532472,0,0
"муравка",0.0041725778,0.0104489009,0.0097727828,0.0001605669,0.0036156558,0.008597171
"например",0,0,0,0.003532472,0,0
"небольшой",0.0041725778,0.0072338544,0.0048863914,0.0016591914,0.0036156558,0.0042030614
"ненастный",0,0,0,0.0031578159,0.0108469674,0.0001910482
"неподвижный",0,0,0,0.0034789497,0.0018078279,0
"нетерпение",0,0,0,0.003532472,0,0
"обновлять",0,0,0,0.003532472,0,0
"однообразный",0,0,0,0.003532472,0,0
"отражаться",0,0,0,0.0034254274,0.0036156558,0
"погодушка",0,0.0104489009,0.0097727828,0.0003211338,0.0162704511,0.0068777368
"поживать",0,0.0048225696,0,0.0009634014,0,0.0080240262
"постой",0.0166903113,0.008037616,0.0097727828,0.0009634014,0.0162704511,0.0043941096
"привычка",0,0,0,0.003532472,0,0
"пыльный",0,0.0016075232,0.0048863914,0.0033183828,0.0018078279,0
"пятьсот",0,0.0008037616,0.0048863914,0.0007493122,0,0.0095524122
"разноцветный",0.0041725778,0.0048225696,0,0.0026225928,0.0072313116,0.0011462895
"расторгать",0,0,0,0.003532472,0,0
"свинцовый",0,0.0008037616,0,0.002836682,0,0.0022925789
"сердечно",0,0,0.0146591742,0.0033183828,0,0.0001910482
"скамья",0,0.0024112848,0,0.0022479367,0,0.0040120131
"слезно",0,0.0530482659,0,0,0,0
"твердо",0,0,0,0.003532472,0,0
"тенистый",0,0,0,0.0034789497,0.0018078279,0
"украсть",0,0.004018808,0,0.0027296374,0,0.0019104824
"хлопотать",0,0.0008037616,0,0.0033183828,0.0018078279,0.0003820965
"башмак",0,0,0.0146591742,0.0016056691,0,0.0061135438
"благотворный",0,0,0,0.0034254274,0.0018078279,0
"воск",0.0041725778,0.004018808,0.0048863914,0.001231013,0.0126547953,0.0053493508
"высь",0,0,0,0.0033719051,0.0036156558,0
"двигать",0,0,0,0.0034789497,0,0
"дядюшка",0,0.008037616,0,0.0009098791,0.0018078279,0.007068785
"единственный",0,0,0,0.0033719051,0.0036156558,0
"забиваться",0,0,0,0.0031042936,0.0126547953,0
"заплетать",0.0125177335,0.0064300928,0,0.0010169238,0.0108469674,0.0055403991
"звонко",0.0041725778,0.0032150464,0.0097727828,0.0017127137,0.0072313116,0.0042030614
"зелененький",0.0083451556,0.0064300928,0.0097727828,0,0.0018078279,0.0099345087
"зря",0,0,0,0.0034254274,0,0.0001910482
"контора",0,0.0024112848,0.0390911312,0.0004817007,0,0.008597171
"котел",0,0.0016075232,0,0.002836682,0,0.0019104824
"купеческий",0.0125177335,0.0144677089,0.0048863914,0.0003746561,0.0036156558,0.0064956403
"лениво",0,0.0008037616,0,0.0034254274,0,0
"медленный",0,0,0,0.0034789497,0,0
"медь",0,0.0008037616,0,0.0031042936,0.0054234837,0.0005731447
"морщина",0,0,0,0.0034254274,0.0018078279,0
"мощь",0,0,0,0.0034789497,0,0
"ненавистный",0,0,0,0.0033183828,0.0054234837,0
"оживляться",0,0,0,0.0032113382,0.0072313116,0.0001910482
"осина",0,0.0120564241,0.0097727828,0.001231013,0,0.0047762061
"отмщать",0,0,0,0.0033183828,0.0054234837,0
"отцовский",0,0,0,0.0028902043,0.0072313116,0.0013373377
"плаха",0,0,0,0.0025690705,0,0.0032478201
"подлый",0.0041725778,0.0016075232,0,0.0027296374,0,0.0021015307
"полоть",0.0041725778,0.0064300928,0.0097727828,0.0003211338,0,0.0091703157
"понестись",0,0.0016075232,0,0.002836682,0.0108469674,0.000764193
"почерпать",0.0041725778,0.0064300928,0.0097727828,0.0011239684,0.0018078279,0.0061135438
"поэма",0,0,0,0.0034789497,0,0
"превращать",0,0,0,0.0034789497,0,0
"предлагать",0,0,0,0.0034789497,0,0
"привидеться",0,0.0112526625,0.0048863914,0.0006422676,0.0108469674,0.0061135438
"саван",0,0,0,0.0031042936,0.0054234837,0.000764193
"телега",0,0,0,0.0033183828,0.0036156558,0.0001910482
"упорный",0,0,0,0.0034789497,0,0
"хмельной",0.0041725778,0.0032150464,0.0048863914,0.0017127137,0.0018078279,0.0049672543
"чудак",0,0,0,0.0034789497,0,0
"шашка",0,0,0,0.0024620259,0.0018078279,0.0034388684
"яблонька",0.0375532004,0.0096451393,0,0,0.0036156558,0.0080240262
"багровый",0,0,0,0.0033719051,0.0018078279,0
"бесполезный",0,0,0,0.0032648605,0.0036156558,0.0001910482
"бессонный",0,0,0,0.0033719051,0.0018078279,0
"бесчисленный",0,0,0,0.0034254274,0,0
"бывалый",0,0,0,0.0032648605,0.0054234837,0
"винить",0,0,0,0.0033719051,0.0018078279,0
"внезапный",0,0,0,0.0034254274,0,0
"воспрянуть",0,0,0,0.0034254274,0,0
"восхищаться",0,0,0,0.0032648605,0.0036156558,0.0001910482
"выслушивать",0.0083451556,0.0016075232,0,0.0023549813,0.0036156558,0.0026746754
"глад",0,0,0.0048863914,0.0033183828,0,0.0001910482
"гнаться",0,0,0,0.0025155482,0.0054234837,0.0026746754
"говаривать",0.0166903113,0.0112526625,0.0048863914,0.0006957899,0.0018078279,0.0059224955
"дождик",0.0041725778,0.008037616,0,0.0014451022,0.0072313116,0.0042030614
"доступный",0,0,0,0.0034254274,0,0
"завянуть",0,0.0064300928,0.0048863914,0.0019268029,0.0198861068,0.0015283859
"зазнобушка",0.0417257782,0.0056263312,0.0097727828,0.0001605669,0.0018078279,0.007832978
"закупать",0,0.008037616,0.0097727828,5.35223027435532E-005,0,0.0097434604
"звончатый",0.0208628891,0.0088413776,0.0146591742,0.0001605669,0,0.0080240262
"золовушка",0.0250354669,0.0072338544,0,0,0,0.0093613639
"изумление",0,0,0,0.0034254274,0,0
"ковыль",0,0.0136639473,0,0.0011774907,0.0090391395,0.0038209649
"колокольчик",0,0,0.0097727828,0.0029437267,0.0018078279,0.0011462895
"корчма",0,0.0032150464,0.024431957,0.0013380576,0,0.0057314473
"крутить",0,0,0,0.0032113382,0,0.000764193
"лучезарный",0,0,0,0.0032648605,0.0054234837,0
"лучина",0.0166903113,0.0096451393,0.0048863914,0.0010169238,0.0018078279,0.0051583026
"невеселый",0.0083451556,0.0056263312,0.0195455656,0.0007493122,0.0054234837,0.0064956403
"неужели",0,0,0.0146591742,0.0016056691,0.0180782789,0.0040120131
"оживленный",0,0,0,0.0034254274,0,0
"опасность",0,0,0,0.0032648605,0.0018078279,0.0003820965
"освящать",0,0,0,0.0034254274,0,0
"паша",0.0166903113,0.0016075232,0,0.0019803252,0,0.0040120131
"переводить",0,0.0016075232,0,0.002836682,0,0.0017194342
"перенимать",0.0083451556,0.0032150464,0.0048863914,0.0013380576,0,0.0061135438
"плоть",0,0,0,0.0034254274,0,0
"плуг",0,0.0008037616,0,0.0027296374,0,0.0022925789
"покаяние",0,0.0008037616,0,0.0033183828,0.0018078279,0
"пополам",0,0,0,0.0033719051,0,0.0001910482
"премудрый",0,0,0,0.0034254274,0,0
"пролетать",0,0.0016075232,0,0.0031042936,0.0036156558,0.0003820965
"разлапушка",0.0083451556,0.0112526625,0.0097727828,5.35223027435532E-005,0.0018078279,0.0084061227
"резец",0,0,0,0.0033719051,0,0.0001910482
"рюмка",0,0.0048225696,0.0048863914,0.0021408921,0,0.0032478201
"рябинушка",0,0.0096451393,0.0146591742,0,0.0054234837,0.0087882192
"серебристый",0,0,0,0.0032648605,0.0054234837,0
"синеть",0,0,0,0.0033183828,0,0.0003820965
"солома",0.0208628891,0.0072338544,0,0.0014986245,0.0018078279,0.0040120131
"странствовать",0,0,0,0.0034254274,0,0
"студент",0,0,0,0.0034254274,0,0
"талисман",0,0,0,0.0034254274,0,0
"увядший",0,0,0,0.0034254274,0,0
"черпать",0.0292080447,0.0024112848,0,0.0014986245,0.0036156558,0.0045851578
"чуждаться",0,0,0,0.0032648605,0.0054234837,0
"благоухание",0,0,0,0.0033719051,0,0
"бразды",0,0,0,0.0033719051,0,0
"варвар",0,0.0064300928,0.0048863914,0.0023549813,0.0036156558,0.0015283859
"владение",0,0,0,0.0033719051,0,0
"воспоминать",0,0,0,0.0031578159,0.0072313116,0
"гнусный",0,0,0,0.0033183828,0.0018078279,0
"голосочек",0,0.0128601857,0.0195455656,5.35223027435532E-005,0.0072313116,0.0072598333
"гребень",0,0.008037616,0,0.0021944144,0.0036156558,0.0019104824
"затрепетать",0,0,0,0.0033719051,0,0
"зреться",0,0,0.0146591742,0.0032113382,0,0
"колебать",0,0,0,0.0033719051,0,0
"кружка",0,0.0008037616,0,0.0026225928,0.0018078279,0.0022925789
"набивать",0,0,0,0.0027296374,0,0.0022925789
"надгробный",0,0,0,0.0033719051,0,0
"наташа",0,0.0024112848,0,0.0026761151,0,0.0019104824
"небылица",0,0.0032150464,0.0097727828,0.0020338475,0.0090391395,0.0026746754
"обратно",0,0,0,0.0033719051,0,0
"осторожно",0,0,0,0.0033719051,0,0
"пистолет",0,0.0008037616,0.0097727828,0.0025155482,0,0.0024836272
"подражать",0,0,0,0.0033719051,0,0
"пожелать",0.0083451556,0,0,0.0029437267,0.0036156558,0.000764193
"порфира",0,0,0,0.0033719051,0,0
"предвидеть",0,0,0.0097727828,0.0032648605,0,0
"приданое",0.0083451556,0.0032150464,0.0048863914,0.0009634014,0,0.0072598333
"проезжать",0.0041725778,0.0064300928,0,0.0011239684,0,0.006304592
"пур",0,0,0,0.0033719051,0,0
"развертывать",0,0.0032150464,0,0.0021944144,0.0018078279,0.0032478201
"разносить",0,0.0008037616,0,0.002836682,0.0090391395,0.000764193
"резать",0.0041725778,0.0016075232,0,0.0025155482,0.0018078279,0.0022925789
"решетка",0,0.0008037616,0,0.0030507713,0.0018078279,0.000764193
"сват",0.0083451556,0.0008037616,0.0097727828,0.0015521468,0.0036156558,0.0051583026
"свыкаться",0,0.0176827553,0.0097727828,0.0009634014,0.0036156558,0.0036299166
"силиться",0,0,0,0.0033183828,0,0.0001910482
"смирный",0,0.0024112848,0.0048863914,0.0025155482,0,0.0022925789
"сноп",0,0.004018808,0.0048863914,0.0018197583,0.0054234837,0.0038209649
"стремя",0,0.0032150464,0.0048863914,0.0024085036,0.0036156558,0.0021015307
"сюд",0,0,0,0.0001070446,0,0.0116539429
"тучный",0,0,0,0.0033719051,0,0
"убийство",0,0,0,0.0033719051,0,0
"умница",0,0.0024112848,0,0.000535223,0.0036156558,0.0091703157
"утроба",0,0,0,0.0018732806,0.0018078279,0.0051583026
"халат",0,0.0048225696,0,0.0026225928,0,0.0015283859
"хитрость",0,0,0,0.0032648605,0.0036156558,0
"червонец",0,0.0016075232,0.0048863914,0.0028902043,0,0.0011462895
"анна",0.0041725778,0.0008037616,0,0.0014451022,0,0.006304592
"беспредельный",0,0,0,0.0033183828,0,0
"брызгать",0,0,0,0.0033183828,0,0
"быстрота",0,0,0,0.0032113382,0.0036156558,0
"возить",0.0083451556,0.0032150464,0.0048863914,0.0014451022,0,0.0053493508
"вредный",0,0,0,0.0032648605,0.0018078279,0
"графиня",0,0,0.0048863914,0.0032113382,0,0.0001910482
"дедушка",0,0,0,0.0024085036,0.0018078279,0.0030567719
"доживать",0.0041725778,0.0024112848,0,0.0024620259,0,0.0022925789
"дубровушка",0.0041725778,0.0072338544,0.0048863914,5.35223027435532E-005,0.0090391395,0.008597171
"загадывать",0.0125177335,0.0096451393,0.0048863914,0.0006422676,0.0054234837,0.0059224955
"западать",0.0041725778,0.004018808,0,0.0020338475,0.0090391395,0.0024836272
"зараня",0,0,0,0.0032648605,0.0018078279,0
"затмевать",0,0,0,0.002997249,0.0036156558,0.000764193
"заточение",0,0.0008037616,0,0.0032648605,0,0
"злак",0,0,0,0.0033183828,0,0
"искренний",0,0.0008037616,0,0.0030507713,0.0072313116,0
"младенчество",0,0,0,0.0032648605,0.0018078279,0
"ненависть",0,0,0,0.0032648605,0.0018078279,0
"ничего",0.0041725778,0.004018808,0,0.002301459,0.0036156558,0.0021015307
"ото",0.0083451556,0,0.0097727828,0.0026225928,0,0.0017194342
"погоня",0.0041725778,0.0024112848,0.0097727828,0.0020338475,0,0.0034388684
"пола",0.0041725778,0.004018808,0.0195455656,0.0003211338,0,0.0087882192
"поносить",0.0041725778,0.004018808,0.0048863914,0.0014986245,0,0.0051583026
"поскакать",0,0.0008037616,0,0.0027296374,0.0018078279,0.0017194342
"рубеж",0.0041725778,0.0008037616,0,0.0027296374,0,0.0017194342
"садок",0.0208628891,0.0088413776,0.0048863914,0.0001070446,0.0018078279,0.0080240262
"светлана",0,0,0,0.0033183828,0,0
"сукно",0.0166903113,0.0024112848,0,0.0013380576,0,0.0057314473
"темнеть",0,0,0,0.0032648605,0.0018078279,0
"тешиться",0.0041725778,0.0008037616,0,0.0022479367,0.0108469674,0.0022925789
"чернила",0,0.004018808,0.0048863914,0.0021408921,0,0.0030567719
"безоблачный",0,0,0,0.0032113382,0.0018078279,0
"боготворить",0,0,0,0.0032648605,0,0
"боюся",0,0,0.0048863914,0.0014451022,0,0.006304592
"валить",0,0.0024112848,0,0.0025690705,0.0018078279,0.0017194342
"вишенье",0,0.0128601857,0.0048863914,0.0002140892,0.0036156558,0.0072598333
"воспитывать",0,0.0008037616,0,0.0029437267,0.0036156558,0.0005731447
"вчерашний",0,0.0064300928,0,0.0018732806,0,0.0034388684
"выбор",0,0,0,0.0032113382,0.0018078279,0
"выплывать",0.0041725778,0.0056263312,0.0048863914,0.0015521468,0.0036156558,0.0040120131
"вялый",0,0,0,0.0032113382,0,0.0001910482
"дивоваться",0.0166903113,0.0072338544,0.0146591742,0.0004817007,0,0.0068777368
"длиться",0,0,0,0.0031578159,0.0036156558,0
"добиваться",0,0.0032150464,0,0.0026761151,0,0.0013373377
"заблудиться",0.0125177335,0.0168789937,0,0.0005887453,0,0.0049672543
"завод",0,0.0168789937,0,0.0006957899,0,0.0051583026
"злачный",0,0.0024112848,0,0.0027296374,0,0.0013373377
"изумленный",0,0,0,0.0032113382,0.0018078279,0
"испуг",0,0,0,0.0032648605,0,0
"катюша",0.0041725778,0.0056263312,0,0.0001070446,0,0.0097434604
"келейка",0,0.0024112848,0,0.0001070446,0,0.0106987016
"колыхать",0,0.0008037616,0,0.002836682,0.0072313116,0.0005731447
"лай",0,0,0,0.0032113382,0.0018078279,0
"матушкин",0.0166903113,0.0144677089,0.0048863914,0,0,0.0072598333
"мутить",0.0041725778,0.0024112848,0,0.0018732806,0,0.0042030614
"невольник",0,0.0008037616,0,0.002997249,0,0.000764193
"нескромный",0,0,0,0.0032113382,0.0018078279,0
"погибший",0,0,0,0.0032113382,0,0.0001910482
"поздравлять",0,0.0008037616,0,0.0026225928,0,0.0021015307
"полотняный",0.0166903113,0.0128601857,0.0146591742,0.0001070446,0.0018078279,0.0066866885
"поляк",0,0.0024112848,0.0097727828,0.0019268029,0,0.0038209649
"понравиться",0.0041725778,0.0016075232,0,0.0024085036,0.0036156558,0.0021015307
"похваляться",0.0166903113,0.0056263312,0.0048863914,0.0003211338,0.0072313116,0.0074508815
"праздность",0,0,0,0.0032648605,0,0
"преследовать",0,0,0,0.0032648605,0,0
"пробегать",0,0,0,0.0031578159,0.0018078279,0.0001910482
"пролагать",0,0.0016075232,0,0.0023549813,0,0.0028657237
"румяниться",0.0292080447,0.004018808,0.0097727828,0.0003746561,0,0.0076419297
"святая",0,0,0,0.0032648605,0,0
"славиться",0,0,0,0.0032648605,0,0
"станица",0,0,0,0.0027831597,0.0018078279,0.0015283859
"страница",0,0,0,0.0032648605,0,0
"сходный",0,0,0,0.0030507713,0.0036156558,0.0003820965
"толь",0,0.0008037616,0,0.0032113382,0,0
"тя",0.0041725778,0,0,0.0003211338,0,0.0103166051
"успокаивать",0,0.0008037616,0,0.0028902043,0.0090391395,0.0001910482
"человеческий",0,0.0008037616,0.0048863914,0.0025155482,0.0036156558,0.0019104824
"череп",0,0,0,0.0032648605,0,0
"эллада",0,0,0,0.0032648605,0,0
"ярмо",0,0,0,0.0032648605,0,0
"яростный",0,0,0,0.0031578159,0.0036156558,0
"аллея",0,0,0,0.0032113382,0,0
"барышня",0.0125177335,0,0.0048863914,0.0020338475,0,0.0034388684
"бледность",0,0,0,0.0032113382,0,0
"бунтовать",0,0,0,0.0032113382,0,0
"величество",0,0.0008037616,0,0.0019803252,0,0.0042030614
"вереюшка",0.0083451556,0.0056263312,0.0097727828,5.35223027435532E-005,0,0.0091703157
"вкладывать",0.0125177335,0.0016075232,0.0048863914,0.001766236,0.0036156558,0.0036299166
"вольтер",0,0,0,0.0032113382,0,0
"восседать",0,0,0,0.0032113382,0,0
"гигант",0,0,0,0.0032113382,0,0
"гребешок",0.0166903113,0.0096451393,0.0146591742,0.0002140892,0.0018078279,0.0068777368
"дебри",0,0,0,0.0032113382,0,0
"жара",0,0.0016075232,0,0.0026225928,0.0054234837,0.0011462895
"завидеть",0,0.0032150464,0,0.002301459,0.0018078279,0.0022925789
"змий",0,0.0008037616,0,0.0030507713,0,0.0003820965
"имение",0,0.0024112848,0,0.0027831597,0,0.0009552412
"каленый",0,0.0072338544,0.0048863914,0.000535223,0,0.0076419297
